user_id,first_name,last_name,date_of_birth,gender,email,skill,skill_tags,skill_description,state,city,latitude,longitude,language
3242,Maggie,Stanton,1965-08-13,Female,Maggie_Stanton2431@gompie.com,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Odisha,Bhubaneswar,20.2733,85.7933,Odia
3222,Julianna,Griffiths,1988-01-15,Female,Julianna_Griffiths1185@elnee.tech,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Odisha,Cuttack,20.4541,85.8995,Odia
3218,Hazel,Riley,1964-09-07,Female,Hazel_Riley7572@sveldo.biz,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Odisha,Bhubaneswar,20.3123,85.7943,Odia
3175,William,Goldsmith,1997-06-24,Male,William_Goldsmith6510@vetan.org,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Punjab,Amritsar,31.604,74.8438,Punjabi
3136,Alessia,Button,1968-06-26,Female,Alessia_Button9431@deons.tech,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Kerala,Kochi,9.9728,76.264,Malayalam
3135,Jack,Rixon,1984-01-27,Male,Jack_Rixon5305@bulaffy.com,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Uttar Pradesh,Lucknow,26.8701,80.9437,Hindi
3122,Kurt,London,1997-10-19,Male,Kurt_London9488@yahoo.com,Basic Math,"algebra, geometry, mathematics, calculus, logic","A subject that deals with numbers, shapes, logic, quantity and arrangements",Karnataka,Bengaluru,12.957,77.5554,Kannada
3982,Chadwick,Mason,1983-08-17,Male,Chadwick_Mason9069@nimogy.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Kerala,Kochi,9.9376,76.302,Malayalam
3958,Anthony,Ellison,1981-07-31,Male,Anthony_Ellison1136@extex.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Cuttack,20.4231,85.864,Odia
3926,Sofia,Crawley,1956-08-22,Female,Sofia_Crawley5517@ubusive.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Cuttack,20.4186,85.9188,Odia
3923,Lucas,Redwood,1994-01-19,Male,Lucas_Redwood5776@irrepsy.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Punjab,Amritsar,31.6566,74.8968,Punjabi
3898,Agnes,Lane,1994-05-20,Female,Agnes_Lane9180@cispeto.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Haryana,Gurugram,28.4344,77.0599,Haryanvi
3881,Emmanuelle,Roscoe,1973-11-05,Female,Emmanuelle_Roscoe4591@vetan.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Delhi,Delhi,28.6955,77.1063,Hindi
3873,Anne,Bishop,1989-01-13,Female,Anne_Bishop4731@irrepsy.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Tamilnadu,Chennai,13.0344,80.236,Tamil
3818,Rosalyn,Roth,1972-06-10,Female,Rosalyn_Roth4275@supunk.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Punjab,Ludhiana,30.9438,75.821,Punjabi
3758,Sarah,Healy,1985-03-13,Female,Sarah_Healy3610@irrepsy.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Tamilnadu,Chennai,13.0891,80.2328,Tamil
3745,Harvey,Saunders,1972-03-28,Male,Harvey_Saunders6073@deavo.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Maharashtra,Mumbai,19.1009,72.913,Marathi
3711,Goldie,Mullins,1978-08-22,Female,Goldie_Mullins5512@brety.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Bhubaneswar,20.2992,85.8668,Odia
3695,John,Smith,1973-07-14,Male,John_Smith9648@gmail.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Bhubaneswar,20.2571,85.8097,Odia
3689,Henry,Cann,1979-08-12,Male,Henry_Cann3212@hourpy.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Maharashtra,Mumbai,19.0521,72.909,Marathi
3659,Julius,Edwards,1997-11-04,Male,Julius_Edwards2921@nanoff.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Haryana,Gurugram,28.4247,77.037,Haryanvi
3641,Benny,Hill,1976-07-18,Male,Benny_Hill8983@famism.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Uttar Pradesh,Lucknow,26.8784,80.9745,Hindi
3635,Julius,Pitt,1980-03-21,Male,Julius_Pitt45@famism.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Cuttack,20.4177,85.93,Odia
3619,Mary,Burnley,1969-02-16,Female,Mary_Burnley9286@twace.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Kerala,Kannur,11.9103,75.3847,Malayalam
3549,Cristal,Baker,1987-08-05,Female,Cristal_Baker421@nickia.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Maharashtra,Nagpur,21.1029,79.1339,Marathi
3485,Emerald,Reid,1958-07-10,Female,Emerald_Reid3207@naiker.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Delhi,Delhi,28.7259,77.0684,Hindi
3456,Julius,Allington,1958-10-26,Male,Julius_Allington3454@typill.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Haryana,Gurugram,28.437,77.0355,Haryanvi
3416,Liam,Leslie,1975-05-04,Male,Liam_Leslie498@sheye.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Cuttack,20.4851,85.8518,Odia
3409,Chelsea,Morrow,1977-05-11,Female,Chelsea_Morrow3876@grannar.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Tamilnadu,Chennai,13.0681,80.2493,Tamil
3403,Matt,Edler,1972-09-03,Male,Matt_Edler9385@bauros.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Punjab,Ludhiana,30.9232,75.8201,Punjabi
3321,Sara,Nayler,1979-07-06,Female,Sara_Nayler2531@infotech44.tech,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Andhra Pradesh,Visakhapatnam,17.7065,83.1719,Telugu
3311,Naomi,Hope,1975-06-14,Female,Naomi_Hope9671@gompie.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Punjab,Amritsar,31.6399,74.9111,Punjabi
3215,Henry,Vaughn,1979-10-07,Male,Henry_Vaughn6309@bungar.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Karnataka,Mysore,12.2894,76.6586,Kannada
3193,Julius,Waterson,1966-05-11,Male,Julius_Waterson467@brety.org,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Tamilnadu,Chennai,13.0393,80.2446,Tamil
3178,Mandy,Ranks,1954-10-09,Female,Mandy_Ranks4937@twipet.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Delhi,Delhi,28.7034,77.0943,Hindi
3172,Harry,Bryant,1966-12-21,Male,Harry_Bryant4635@bretoux.com,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Odisha,Cuttack,20.4926,85.8482,Odia
3155,Erick,Dixon,1977-11-03,Male,Erick_Dixon2951@naiker.biz,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Maharashtra,Pune,18.5665,73.8874,Marathi
3098,Janelle,Bowen,1991-05-19,Female,Janelle_Bowen2564@infotech44.tech,Music,"music, songs, languages, artist, band, writing","The art of producing pleasing or expressive combinations of tones especially with melody, rhythm, and usually harmony",Kerala,Kochi,9.9439,76.2336,Malayalam
3994,Anais,Chapman,1967-06-02,Female,Anais_Chapman6707@mafthy.com,Language Arts,"languages, arts, writing","The subjects (such as reading, spelling, literature, and composition) that aim at developing the students comprehension and capacity for use of written and oral language",Kerala,Kochi,9.9344,76.3169,Malayalam
3984,Jane,Fox,1976-01-22,Female,Jane_Fox1169@yahoo.com,Language Arts,"languages, arts, writing","The subjects (such as reading, spelling, literature, and composition) that aim at developing the students comprehension and capacity for use of written and oral language",Andhra Pradesh,Visakhapatnam,17.7167,83.2357,Telugu
3970,Mona,Overson,1990-09-20,Female,Mona_Overson843@grannar.com,Language Arts,"languages, arts, writing","The subjects (such as reading, spelling, literature, and composition) that aim at developing the students comprehension and capacity for use of written and oral language",Tamilnadu,Coimbatore,11.0388,76.9576,Tamil
3942,Jocelyn,Dwyer,1987-05-11,Female,Jocelyn_Dwyer6019@typill.biz,Language Arts,"languages, arts, writing","The subjects (such as reading, spelling, literature, and composition) that aim at developing the students comprehension and capacity for use of written and oral language",Karnataka,Mysore,12.3216,76.6034,Kannada
3883,Juliet,Douglas,1980-03-10,Female,Juliet_Douglas2435@irrepsy.com,Language Arts,"languages, arts, writing","The subjects (such as reading, spelling, literature, and composition) that aim at developing the students comprehension and capacity for use of written and oral language",Uttar Pradesh,Lucknow,26.8346,80.9671,Hindi
